"floor","room","axis","ordinat","timestamp"
"Level 1","121",352.20872798122406,261.3240531200293,19/05/21 13:33:27
"Level 1","121",352.20872798122406,261.3240531200293,19/05/21 13:33:27
"Level 1","121",352.51297709513483,261.334274273211,19/05/21 13:33:27
"Level 1","121",352.73071237110645,261.3415890212481,19/05/21 13:33:27
"Level 1","121",352.73071237110645,261.3415890212481,19/05/21 13:33:27
"Level 1","121",353.20754196679405,261.3576079613741,19/05/21 13:33:28
"Level 1","121",353.20754196679405,261.3576079613741,19/05/21 13:33:28
"Level 1","121",353.6685818214322,261.37309645012124,19/05/21 13:33:28
"Level 1","121",353.6685818214322,261.37309645012124,19/05/21 13:33:28
"Level 1","121",354.03619633526233,261.3854463439612,19/05/21 13:33:28
"Level 1","121",354.03619633526233,261.3854463439612,19/05/21 13:33:28
"Level 1","121",354.3654967610881,261.3965090880787,19/05/21 13:33:28
"Level 1","121",354.5278906249376,261.40196465880115,19/05/21 13:33:28
"Level 1","121",354.7688826269992,261.41006070922833,19/05/21 13:33:28
"Level 1","121",355.01323951054474,261.41826980178945,19/05/21 13:33:28
"Level 1","121",355.16956062120073,261.4235213602805,19/05/21 13:33:29
"Level 1","121",355.357401919862,261.4298318295627,19/05/21 13:33:29
"Level 1","121",355.6209191878511,261.4386846092061,19/05/21 13:33:29
"Level 1","121",355.6209191878511,261.4386846092061,19/05/21 13:33:29
"Level 1","121",355.8458676303879,261.4530659398271,19/05/21 13:33:29
"Level 1","121",356.3237424077819,261.46229573397903,19/05/21 13:33:29
"Level 1","121",356.5854180406981,261.47108664447205,19/05/21 13:33:29
"Level 1","121",356.87528522441795,261.4808246412375,19/05/21 13:33:29
"Level 1","121",356.87528522441795,261.4808246412375,19/05/21 13:33:29
"Level 1","121",357.46880694597235,261.5007638165887,19/05/21 13:33:29
"Level 1","121",357.63673183242054,261.5064052002738,19/05/21 13:33:30
"Level 1","121",357.63673183242054,261.5064052002738,19/05/21 13:33:30
"Level 1","121",358.13935029004284,261.52329050909617,19/05/21 13:33:30
"Level 1","121",358.13935029004284,261.52329050909617,19/05/21 13:33:30
"Level 1","121",358.55615239406643,261.53729284454073,19/05/21 13:33:30
"Level 1","121",358.800663589677,261.5455071211671,19/05/21 13:33:30
"Level 1","121",358.800663589677,261.5455071211671,19/05/21 13:33:30
"Level 1","121",359.02054704937814,261.560797010912,19/05/21 13:33:30
"Level 1","121",359.445643738776,261.56717502618864,19/05/21 13:33:30
"Level 1","121",359.6345844366654,261.57352242944177,19/05/21 13:33:30
"Level 1","121",359.89840485955216,261.5823853934785,19/05/21 13:33:31
"Level 1","121",360.0658151068811,261.5880094880244,19/05/21 13:33:31
"Level 1","121",360.24954605231784,261.59418187128426,19/05/21 13:33:31
"Level 1","121",360.5121430029921,261.60300373315727,19/05/21 13:33:31
"Level 1","121",360.7255084777893,261.6101716790999,19/05/21 13:33:31
"Level 1","121",360.7255084777893,261.6101716790999,19/05/21 13:33:31
"Level 1","121",361.18479132202157,261.62560114163574,19/05/21 13:33:31
"Level 1","121",361.36484642324154,261.63165003606656,19/05/21 13:33:31
"Level 1","121",361.36484642324154,261.63165003606656,19/05/21 13:33:31
"Level 1","121",361.5732883646221,261.6386525774543,19/05/21 13:33:31
"Level 1","121",361.88886786746076,261.64925437148446,19/05/21 13:33:32
"Level 1","121",362.1329886780466,261.6574555332488,19/05/21 13:33:32
"Level 1","121",362.3238893972938,261.6638687828023,19/05/21 13:33:32
"Level 1","121",362.3238893972938,261.6638687828023,19/05/21 13:33:32
"Level 1","121",362.86841183393653,261.68216184260547,19/05/21 13:33:32
"Level 1","121",363.08868586828595,261.6895618794309,19/05/21 13:33:32
"Level 1","121",363.3579182332822,261.6986066559587,19/05/21 13:33:32
"Level 1","121",363.5569495518434,261.705293050436,19/05/21 13:33:32
"Level 1","121",363.5569495518434,261.705293050436,19/05/21 13:33:32
"Level 1","121",364.0326499196265,261.72127405450607,19/05/21 13:33:32
"Level 1","121",364.24294041834196,261.7283386975954,19/05/21 13:33:33
"Level 1","121",364.40872219915593,261.7339080843215,19/05/21 13:33:33
"Level 1","121",364.6749441434127,261.7428517267125,19/05/21 13:33:33
"Level 1","121",364.9706003336627,261.75278420332955,19/05/21 13:33:33
"Level 1","121",364.9706003336627,261.75278420332955,19/05/21 13:33:33
"Level 1","121",365.49620690607577,261.77044179063,19/05/21 13:33:33
"Level 1","121",365.7920750881063,261.7803813890442,19/05/21 13:33:33
"Level 1","121",366.05745971904156,261.7892969021578,19/05/21 13:33:33
"Level 1","121",366.2357807418377,261.79528754077,19/05/21 13:33:33
"Level 1","121",366.2357807418377,261.79528754077,19/05/21 13:33:33
"Level 1","121",366.6448018329509,261.8090284755359,19/05/21 13:33:34
"Level 1","121",366.6448018329509,261.8090284755359,19/05/21 13:33:34
"Level 1","121",367.1880054331593,261.8272772294443,19/05/21 13:33:34
"Level 1","121",367.4056668596442,261.8345894965312,19/05/21 13:33:34
"Level 1","121",367.6631780765487,261.84324050477954,19/05/21 13:33:34
"Level 1","121",367.8394691629056,261.84916294831623,19/05/21 13:33:34
"Level 1","121",368.0735428916413,261.8570265815294,19/05/21 13:33:34
"Level 1","121",368.32402911954273,261.86544158748416,19/05/21 13:33:34
"Level 1","121",368.4913437572117,261.87106247005363,19/05/21 13:33:34
"Level 1","121",368.7393853663804,261.87939534981183,19/05/21 13:33:34
"Level 1","121",368.9648616820333,261.8869701556396,19/05/21 13:33:35
"Level 1","121",369.1874136430417,261.89444671869387,19/05/21 13:33:35
"Level 1","121",369.1874136430417,261.89444671869387,19/05/21 13:33:35
"Level 1","121",369.68258135039116,261.9110817219069,19/05/21 13:33:35
"Level 1","121",369.68258135039116,261.9110817219069,19/05/21 13:33:35
"Level 1","121",370.14231288068487,261.9265262579097,19/05/21 13:33:35
"Level 1","121",370.14231288068487,261.9265262579097,19/05/21 13:33:35
"Level 1","121",370.3684654587734,261.934123782561,19/05/21 13:33:35
"Level 1","121",370.52592784375946,261.93941368180384,19/05/21 13:33:35
"Level 1","121",370.73743580827954,261.94651922527356,19/05/21 13:33:35
"Level 1","121",370.9547445517821,261.9538196440867,19/05/21 13:33:36
"Level 1","121",371.2512072150767,261.9637792139117,19/05/21 13:33:36
"Level 1","121",371.64636121834343,261.9770542882278,19/05/21 13:33:36
"Level 1","121",371.8906443194265,261.9852609020903,19/05/21 13:33:36
"Level 1","121",372.15566708943186,261.9941642585999,19/05/21 13:33:36
"Level 1","121",372.35516272450946,262.00086625164437,19/05/21 13:33:36
"Level 1","121",372.5689618123058,262.00804876467913,19/05/21 13:33:36
"Level 1","121",372.5689618123058,262.00804876467913,19/05/21 13:33:36
"Level 1","121",373.10287526438754,262.0259854189864,19/05/21 13:33:36
"Level 1","121",373.29728724735037,262.0325166283388,19/05/21 13:33:36
"Level 1","121",373.5537028687157,262.0411308304,19/05/21 13:33:37
"Level 1","121",373.703636712654,262.0461678106768,19/05/21 13:33:37
"Level 1","121",373.703636712654,262.0461678106768,19/05/21 13:33:37
"Level 1","121",374.0801542217832,262.05881679784045,19/05/21 13:33:37
"Level 1","121",374.0801542217832,262.05881679784045,19/05/21 13:33:37
"Level 1","121",374.4631620878031,262.0716838265002,19/05/21 13:33:37
"Level 1","121",374.7622314228248,262.08173096664115,19/05/21 13:33:37
"Level 1","121",374.7622314228248,262.08173096664115,19/05/21 13:33:37
"Level 1","121",375.2118390014852,262.09683539167656,19/05/21 13:33:37
"Level 1","121",375.45162227111877,262.1048908351184,19/05/21 13:33:37
"Level 1","121",375.6929725436177,262.1129989215281,19/05/21 13:33:38
"Level 1","121",375.86609009686373,262.11881475121925,19/05/21 13:33:38
"Level 1","121",375.86609009686373,262.11881475121925,19/05/21 13:33:38
"Level 1","121",376.4138961891631,262.13721812440025,19/05/21 13:33:38
"Level 1","121",376.5770769041681,262.1427001291395,19/05/21 13:33:38
"Level 1","121",376.5770769041681,262.1427001291395,19/05/21 13:33:38
"Level 1","121",376.7681509451358,262.14911920138155,19/05/21 13:33:38
"Level 1","121",376.9260575937315,262.1544240255204,19/05/21 13:33:38
"Level 1","121",376.9260575937315,262.1544240255204,19/05/21 13:33:38
"Level 1","121",377.1487150125293,262.16190413139594,19/05/21 13:33:38
"Level 1","121",377.3024081307288,262.1670674033079,19/05/21 13:33:39
"Level 1","121",377.7345557800027,262.18158526751324,19/05/21 13:33:39
"Level 1","121",377.9111403550393,262.1875175707097,19/05/21 13:33:39
"Level 1","121",377.9111403550393,262.1875175707097,19/05/21 13:33:39
"Level 1","121",378.3135324047393,262.2010358049166,19/05/21 13:33:39
"Level 1","121",378.4829370741049,262.2067269014429,19/05/21 13:33:39
"Level 1","121",378.4829370741049,262.2067269014429,19/05/21 13:33:39
"Level 1","S102",378.6844977898121,262.30902069666445,19/05/21 13:33:39
"Level 1","S102",378.6844977898121,262.30902069666445,19/05/21 13:33:39
"Level 1","S102",379.0056793151239,262.5767313292346,19/05/21 13:33:39
"Level 1","S102",379.18158507288524,262.7233519719919,19/05/21 13:33:40
"Level 1","S102",379.3191091379772,262.83798077706916,19/05/21 13:33:40
"Level 1","S102",379.3191091379772,262.83798077706916,19/05/21 13:33:40
"Level 1","S102",379.3191091379772,262.83798077706916,19/05/21 13:33:40
"Level 1","S102",379.3191091379772,263.0247735547626,19/05/21 13:33:40
"Level 1","S102",379.71553555298766,263.1684093913144,19/05/21 13:33:40
"Level 1","S102",379.9431028400853,263.3580908567164,19/05/21 13:33:40
"Level 1","S102",380.0916837408649,263.481935735082,19/05/21 13:33:40
"Level 1","S102",380.2928416999564,263.6496045461153,19/05/21 13:33:40
"Level 1","S102",380.45483024916183,263.7846249428669,19/05/21 13:33:40
"Level 1","S102",380.6123574831854,263.9159267524169,19/05/21 13:33:41
"Level 1","S102",380.81560192928055,264.085334688249,19/05/21 13:33:41
"Level 1","S102",381.0193947283073,264.25519968620534,19/05/21 13:33:41
"Level 1","S102",381.19785710272737,264.4039513153645,19/05/21 13:33:41
"Level 1","S102",381.3137604308941,264.5005588436785,19/05/21 13:33:41
"Level 1","S102",381.4578115550477,264.6206280709859,19/05/21 13:33:41
"Level 1","S102",381.6657864780254,264.79397894518394,19/05/21 13:33:41
"Level 2","S202",381.79683488260525,264.9041524511016,19/05/21 13:33:41
"Level 2","S202",381.66031799379965,264.7940784695708,19/05/21 13:33:41
"Level 2","S202",381.471362820834,264.6417233404645,19/05/21 13:33:41
"Level 2","S202",381.2666069674625,264.47662807482,19/05/21 13:33:42
"Level 2","S202",381.2666069674625,264.47662807482,19/05/21 13:33:42
"Level 2","S202",381.0510464676492,264.30282098997645,19/05/21 13:33:42
"Level 2","S202",380.900392715728,264.1813484128353,19/05/21 13:33:42
"Level 2","S202",380.544339078798,263.8942612853869,19/05/21 13:33:42
"Level 2","S202",380.544339078798,263.78988186363233,19/05/21 13:33:42
"Level 2","S202",380.23246824682263,263.64279888758995,19/05/21 13:33:42
"Level 2","S202",380.23246824682263,263.64279888758995,19/05/21 13:33:42
"Level 2","S202",379.9637689880085,263.42614586018203,19/05/21 13:33:42
"Level 2","S202",379.9637689880085,263.25454560478084,19/05/21 13:33:42
"Level 2","S202",379.5530161102003,263.0949545688983,19/05/21 13:33:43
"Level 2","S202",379.40254761495356,262.9736313647756,19/05/21 13:33:43
"Level 2","S202",379.2332165896789,262.8370992454771,19/05/21 13:33:43
"Level 2","S202",379.0474693480011,262.6873306810986,19/05/21 13:33:43
"Level 2","S202",378.8315718950293,262.5132519099014,19/05/21 13:33:43
"Level 2","S202",378.8315718950293,262.5132519099014,19/05/21 13:33:43
"Level 2","S202",378.66754247956595,262.3809944946747,19/05/21 13:33:43
"Level 2","213",378.21649281928734,262.2682009818791,19/05/21 13:33:43
"Level 2","213",378.0324026855226,262.25226276138454,19/05/21 13:33:43
"Level 2","213",378.0324026855226,262.25226276138454,19/05/21 13:33:44
"Level 2","213",377.63648022050467,262.21798444664194,19/05/21 13:33:44
"Level 2","213",377.63648022050467,262.21798444664194,19/05/21 13:33:44
"Level 2","213",377.1528629516053,262.1761136602557,19/05/21 13:33:44
"Level 2","213",377.1528629516053,262.1761136602557,19/05/21 13:33:44
"Level 2","213",376.7074250011989,262.1375483763645,19/05/21 13:33:44
"Level 2","213",376.4768308452238,262.117583914242,19/05/21 13:33:44
"Level 2","213",376.3060659981203,262.1027993751133,19/05/21 13:33:44
"Level 2","213",376.08133961270863,262.08334293489906,19/05/21 13:33:44
"Level 2","213",376.08133961270863,262.08334293489906,19/05/21 13:33:44
"Level 2","213",375.60624760971126,262.04221025198933,19/05/21 13:33:45
"Level 2","213",375.3533967228651,262.0203188387757,19/05/21 13:33:45
"Level 2","213",375.09520670512273,261.9979651724053,19/05/21 13:33:45
"Level 2","213",374.85643024945756,261.9772923002559,19/05/21 13:33:45
"Level 2","213",374.85643024945756,261.9772923002559,19/05/21 13:33:45
"Level 2","213",374.4210518162809,261.93959795279346,19/05/21 13:33:45
"Level 2","213",374.4210518162809,261.93959795279346,19/05/21 13:33:45
"Level 2","213",374.4210518162809,261.92658984189006,19/05/21 13:33:45
"Level 2","213",374.03932764537774,261.9065489029638,19/05/21 13:33:45
"Level 2","213",374.03932764537774,261.9065489029638,19/05/21 13:33:45
"Level 2","213",373.6481571534237,261.87268200622026,19/05/21 13:33:46
"Level 2","213",373.3938603116273,261.8506654046093,19/05/21 13:33:46
"Level 2","213",373.235374885068,261.8369439974811,19/05/21 13:33:46
"Level 2","213",373.0595071761952,261.82171766098736,19/05/21 13:33:46
"Level 2","213",372.7876722256474,261.7981826388145,19/05/21 13:33:46
"Level 2","213",372.6361476843483,261.7850638936642,19/05/21 13:33:46
"Level 2","213",372.3642604517793,261.7615243450001,19/05/21 13:33:46
"Level 2","213",372.3642604517793,261.7615243450001,19/05/21 13:33:46
"Level 2","213",371.94503756022556,261.7252287177153,19/05/21 13:33:46
"Level 2","213",371.94503756022556,261.7252287177153,19/05/21 13:33:46
"Level 2","213",371.656804892722,261.7002740082236,19/05/21 13:33:47
"Level 2","213",371.38773812735116,261.67697865096284,19/05/21 13:33:47
"Level 2","213",371.38773812735116,261.67697865096284,19/05/21 13:33:47
"Level 2","213",370.98797850732035,261.6423681216609,19/05/21 13:33:47
"Level 2","213",370.83835647499,261.6294140926027,19/05/21 13:33:47
"Level 2","213",370.83835647499,261.6294140926027,19/05/21 13:33:47
"Level 2","213",370.5794431774949,261.6069978058629,19/05/21 13:33:47
"Level 2","213",370.0936129846021,261.56493542816304,19/05/21 13:33:47
"Level 2","213",370.0936129846021,261.56493542816304,19/05/21 13:33:47
"Level 2","213",369.82356755740267,261.5415553399735,19/05/21 13:33:47
"Level 2","213",369.4406295886146,261.5084012015227,19/05/21 13:33:48
"Level 2","213",369.4406295886146,261.5084012015227,19/05/21 13:33:48
"Level 2","213",369.0465816071778,261.4742851764804,19/05/21 13:33:48
"Level 2","213",368.79439916678143,261.4524516362592,19/05/21 13:33:48
"Level 2","213",368.5667077447425,261.4327384880586,19/05/21 13:33:48
"Level 2","213",368.3119960416103,261.4106859684366,19/05/21 13:33:48
"Level 2","213",368.3119960416103,261.4106859684366,19/05/21 13:33:48
"Level 2","213",368.06007032788574,261.3888746551877,19/05/21 13:33:48
"Level 2","213",368.06007032788574,261.3888746551877,19/05/21 13:33:48
"Level 2","213",367.85095746875623,261.3707700083558,19/05/21 13:33:48
"Level 2","213",367.427200536968,261.33408183133724,19/05/21 13:33:49
"Level 2","213",367.427200536968,261.33408183133724,19/05/21 13:33:49
"Level 2","213",366.99242713201517,261.2964398662217,19/05/21 13:33:49
"Level 2","213",366.7985353652414,261.2796530364894,19/05/21 13:33:49
"Level 2","213",366.7985353652414,261.2796530364894,19/05/21 13:33:49
"Level 2","213",366.2482144574498,261.2320071589415,19/05/21 13:33:49
"Level 2","213",366.2482144574498,261.2320071589415,19/05/21 13:33:49
"Level 2","213",365.8651247411049,261.19883988243714,19/05/21 13:33:49
"Level 2","213",365.8651247411049,261.19883988243714,19/05/21 13:33:49
"Level 2","213",365.64784964313134,261.1800285624133,19/05/21 13:33:49
"Level 2","213",365.1829758804672,261.1397805579172,19/05/21 13:33:50
"Level 2","213",364.9074318101502,261.11592440626555,19/05/21 13:33:50
"Level 2","213",364.6435251410622,261.09307580163977,19/05/21 13:33:50
"Level 2","213",364.6435251410622,261.09307580163977,19/05/21 13:33:50
"Level 2","213",364.1678478437109,261.05189244490913,19/05/21 13:33:50
"Level 2","213",363.99812508676155,261.03719812822914,19/05/21 13:33:50
"Level 2","213",363.79790387815774,261.01986330585083,19/05/21 13:33:50
"Level 2","213",363.5521800721383,260.99858894355344,19/05/21 13:33:50
"Level 2","213",363.2625526084766,260.97351347490826,19/05/21 13:33:50
"Level 2","213",363.1039486386515,260.9597818044994,19/05/21 13:33:50
"Level 2","213",362.9062448441558,260.9426649356872,19/05/21 13:33:51
"Level 2","213",362.64627246266855,260.9201569552002,19/05/21 13:33:51
"Level 2","213",362.41380698016536,260.90003047670984,19/05/21 13:33:51
"Level 2","213",362.41380698016536,260.90003047670984,19/05/21 13:33:51
"Level 2","213",361.95632047644347,260.8604220489225,19/05/21 13:33:51
"Level 2","213",361.77166371887824,260.8444347710728,19/05/21 13:33:51
"Level 2","213",361.55864608651973,260.8259920554078,19/05/21 13:33:51
"Level 2","213",361.55864608651973,260.8259920554078,19/05/21 13:33:51
"Level 2","213",361.0056931029844,260.7781182970784,19/05/21 13:33:51
"Level 2","213",360.79250329069225,260.75966067435843,19/05/21 13:33:51
"Level 2","213",360.5488441058408,260.7385650635603,19/05/21 13:33:52
"Level 2","213",360.5488441058408,260.7385650635603,19/05/21 13:33:52
"Level 2","213",360.34113340499476,260.7205818132826,19/05/21 13:33:52
"Level 2","213",359.87310060817765,260.680060304814,19/05/21 13:33:52
"Level 2","213",359.6512371025803,260.66085172801746,19/05/21 13:33:52
"Level 2","213",359.4736065245972,260.64547276522046,19/05/21 13:33:52
"Level 2","213",359.3179409750541,260.6319954983986,19/05/21 13:33:52
"Level 2","213",359.0687178540075,260.61041817117126,19/05/21 13:33:52
"Level 2","213",358.7844534594333,260.58580702821206,19/05/21 13:33:52
"Level 2","213",358.5530862456865,260.56577563602127,19/05/21 13:33:52
"Level 2","213",358.3051149497257,260.54430668974743,19/05/21 13:33:53
"Level 2","213",358.3051149497257,260.54430668974743,19/05/21 13:33:53
"Level 2","213",358.086831216482,260.52540804374365,19/05/21 13:33:53
"Level 2","213",357.86100838276604,260.5058566748416,19/05/21 13:33:53
"Level 2","213",357.69027179802754,260.49107458262193,19/05/21 13:33:53
"Level 2","213",357.4257978759465,260.4681768661666,19/05/21 13:33:53
"Level 2","213",356.9600356603396,260.4278519408783,19/05/21 13:33:53
"Level 2","213",356.79644437145555,260.4136884766019,19/05/21 13:33:53
"Level 2","213",356.52150275637644,260.3898844845322,19/05/21 13:33:53
